dataset,model,class_pair,target_idx,selector,selector_label,poison_rho,train_set_size,candidate_count,requested_m,candidate_fraction,budget_valid,invalid_reason,overlap,overlap_at_m,jaccard_at_m,spearman_exact_top_m,spearman_selected_union,random_expected_overlap_at_m
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,500,250,0.5,True,,21,0.084,0.04384133611691023,-0.8800817933086929,-0.9767663411395778,0.5
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,500,250,0.5,True,,229,0.916,0.8450184501845018,0.8800817933086929,0.8829269469165281,0.5
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta0,GRAFT (\beta=0),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.6791678686714746,0.6791678686714746,1.0
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta1,GRAFT+ (\beta=1),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.8526629306517225,0.8526629306517225,1.0
CIFAR100,ResNet18BN,sea-willow_tree,7005,A,Backbone alignment A,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9997607670201062,0.9997607670201062,1.0
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,-0.9725856503426012,-0.9725856503426012,1.0
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9725856503426012,0.9725856503426012,1.0
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta0,GRAFT (\beta=0),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta1,GRAFT+ (\beta=1),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,A,Backbone alignment A,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta0,GRAFT (\beta=0),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,beta1,GRAFT+ (\beta=1),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,A,Backbone alignment A,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,7005,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.001,50000,500,50,0.1,True,,19,0.38,0.2345679012345679,-0.1078031212484994,-0.2880758807588076,0.1
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.001,50000,500,50,0.1,True,,34,0.68,0.5151515151515151,0.4855222088835534,0.39434297046237354,0.1
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.001,50000,500,50,0.1,True,,50,1.0,1.0,0.9971188475390156,0.9971188475390156,0.1
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,500,50,0.1,True,,0,0.0,0.0,-0.6072028811524609,-0.9485628562856284,0.1
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,500,50,0.1,True,,45,0.9,0.8181818181818182,0.6072028811524609,0.6043290043290045,0.1
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.002,50000,500,100,0.2,True,,46,0.46,0.2987012987012987,0.16094809480948094,-0.18281541355545153,0.2
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.002,50000,500,100,0.2,True,,75,0.75,0.6,0.664098409840984,0.5255852534562211,0.2
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.002,50000,500,100,0.2,True,,99,0.99,0.9801980198019802,0.9987998799879987,0.9988002329644728,0.2
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,500,100,0.2,True,,0,0.0,0.0,-0.8379477947794779,-0.9780544513612842,0.2
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,500,100,0.2,True,,87,0.87,0.7699115044247787,0.8379477947794779,0.8231003393439351,0.2
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.005,50000,500,250,0.5,True,,191,0.764,0.6181229773462783,0.3082321317141074,0.24219782722757977,0.5
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.005,50000,500,250,0.5,True,,213,0.852,0.7421602787456446,0.7173630298084769,0.6760581897777019,0.5
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.005,50000,500,250,0.5,True,,249,0.996,0.9920318725099602,0.9996557384257349,0.9996583190397293,0.5
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,500,250,0.5,True,,11,0.044,0.022494887525562373,-0.9394007584121346,-0.9892318870623781,0.5
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,500,250,0.5,True,,239,0.956,0.9157088122605364,0.9394007584121346,0.9410897604632799,0.5
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.7169981639926559,0.7169981639926559,1.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.8804636818547273,0.8804636818547273,1.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.99992471169704,0.99992471169704,1.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,-0.9885496501986007,-0.9885496501986007,1.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9885496501986007,0.9885496501986007,1.0
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta0,GRAFT (\beta=0),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,beta1,GRAFT+ (\beta=1),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,A,Backbone alignment A,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,8030,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.001,50000,500,50,0.1,True,,18,0.36,0.21951219512195122,-0.08350540216086433,-0.3433462848684712,0.1
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.001,50000,500,50,0.1,True,,34,0.68,0.5151515151515151,0.5123169267707083,0.3312597849911283,0.1
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.001,50000,500,50,0.1,True,,49,0.98,0.9607843137254902,0.9982713085234093,0.9982805429864252,0.1
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,500,50,0.1,True,,0,0.0,0.0,-0.638703481392557,-0.9528592859285928,0.1
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,500,50,0.1,True,,38,0.76,0.6129032258064516,0.638703481392557,0.5754324998111355,0.1
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.002,50000,500,100,0.2,True,,43,0.43,0.27388535031847133,0.0961056105610561,-0.18464825507476482,0.2
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.002,50000,500,100,0.2,True,,67,0.67,0.5037593984962406,0.5691209120912091,0.40053151875618487,0.2
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.002,50000,500,100,0.2,True,,100,1.0,1.0,0.999150912548489,0.999150912548489,0.2
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,500,100,0.2,True,,0,0.0,0.0,-0.8061806180618061,-0.9729603240081003,0.2
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,500,100,0.2,True,,90,0.9,0.8181818181818182,0.8061806180618061,0.8053603227915155,0.2
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.005,50000,500,250,0.5,True,,185,0.74,0.5873015873015873,0.2557438679018864,0.1500923355716551,0.5
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.005,50000,500,250,0.5,True,,208,0.832,0.7123287671232876,0.676140738251812,0.6096022958134855,0.5
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.005,50000,500,250,0.5,True,,250,1.0,1.0,0.9997083472775774,0.9997083472775774,0.5
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,500,250,0.5,True,,15,0.06,0.030927835051546393,-0.937241875870014,-0.9879559943914833,0.5
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,500,250,0.5,True,,235,0.94,0.8867924528301887,0.937241875870014,0.9352751518590645,0.5
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.6730251881007524,0.6730251881007524,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.8600934563738254,0.8600934563738254,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9999464077817751,0.9999464077817751,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,-0.9857469189876759,-0.9857469189876759,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9857469189876759,0.9857469189876759,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta0,GRAFT (\beta=0),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,beta1,GRAFT+ (\beta=1),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,A,Backbone alignment A,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.001,50000,500,50,0.1,True,,21,0.42,0.26582278481012656,-0.0631452581032413,-0.26127069133398245,0.1
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.001,50000,500,50,0.1,True,,35,0.7,0.5384615384615384,0.5393037214885954,0.4048951048951049,0.1
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.001,50000,500,50,0.1,True,,49,0.98,0.9607843137254902,0.9975030012004802,0.9973755656108598,0.1
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,500,50,0.1,True,,0,0.0,0.0,-0.6824969987995197,-0.9562316231623161,0.1
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,500,50,0.1,True,,41,0.82,0.6949152542372882,0.6824969987995197,0.6004091174751608,0.1
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.002,50000,500,100,0.2,True,,44,0.44,0.28205128205128205,0.1969036903690369,-0.17327369568996853,0.2
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.002,50000,500,100,0.2,True,,70,0.7,0.5384615384615384,0.6681308130813081,0.49024566769995487,0.2
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.002,50000,500,100,0.2,True,,99,0.99,0.9801980198019802,0.999147914791479,0.9991613278974955,0.2
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,500,100,0.2,True,,0,0.0,0.0,-0.7953435343534352,-0.9722553063826597,0.2
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,500,100,0.2,True,,88,0.88,0.7857142857142857,0.7953435343534352,0.7841083814535142,0.2
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.005,50000,500,250,0.5,True,,188,0.752,0.6025641025641025,0.3391960831373302,0.17307435483883712,0.5
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.005,50000,500,250,0.5,True,,206,0.824,0.7006802721088435,0.7312993807900926,0.6506606946590751,0.5
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.005,50000,500,250,0.5,True,,249,0.996,0.9920318725099602,0.9997427158834541,0.9997450199203186,0.5
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,500,250,0.5,True,,14,0.056,0.02880658436213992,-0.9342266596265539,-0.9878767256287242,0.5
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,500,250,0.5,True,,236,0.944,0.8939393939393939,0.9342266596265539,0.9344246685232408,0.5
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.6804524498097991,0.6804524498097991,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.8677978711914848,0.8677978711914848,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9999297757157332,0.9999297757157332,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,-0.9867990831963328,-0.9867990831963328,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9867990831963328,0.9867990831963328,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.02,50000,500,1000,2.0,False,requested m=1000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,beta0,GRAFT (\beta=0),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,beta1,GRAFT+ (\beta=1),0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,A,Backbone alignment A,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_high,Product (-M)RA · high first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,product_neg_MRA_low,Product (-M)RA · low first,0.04,50000,500,2000,4.0,False,requested m=2000 exceeds candidate pool N=500,0,nan,nan,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,411,beta0,GRAFT (\beta=0),0.001,50000,500,50,0.1,True,,12,0.24,0.13636363636363635,-0.10588235294117646,-0.5669402275368955,0.1
CIFAR100,ResNet18BN,sea-willow_tree,411,beta1,GRAFT+ (\beta=1),0.001,50000,500,50,0.1,True,,28,0.56,0.3888888888888889,0.4358703481392556,0.154479387741977,0.1
CIFAR100,ResNet18BN,sea-willow_tree,411,A,Backbone alignment A,0.001,50000,500,50,0.1,True,,48,0.96,0.9230769230769231,0.9961584633853541,0.9957312387945018,0.1
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_high,Product (-M)RA · high first,0.001,50000,500,50,0.1,True,,0,0.0,0.0,-0.5938535414165665,-0.9457514123997334,0.1
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_low,Product (-M)RA · low first,0.001,50000,500,50,0.1,True,,40,0.8,0.6666666666666666,0.5938535414165665,0.460350097249236,0.1
CIFAR100,ResNet18BN,sea-willow_tree,411,beta0,GRAFT (\beta=0),0.002,50000,500,100,0.2,True,,43,0.43,0.27388535031847133,0.1525232523252325,-0.3195101681355007,0.2
CIFAR100,ResNet18BN,sea-willow_tree,411,beta1,GRAFT+ (\beta=1),0.002,50000,500,100,0.2,True,,64,0.64,0.47058823529411764,0.61003300330033,0.27015886646629456,0.2
CIFAR100,ResNet18BN,sea-willow_tree,411,A,Backbone alignment A,0.002,50000,500,100,0.2,True,,99,0.99,0.9801980198019802,0.9978157815781578,0.9976587070471752,0.2
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_high,Product (-M)RA · high first,0.002,50000,500,100,0.2,True,,0,0.0,0.0,-0.7490909090909089,-0.9657522559635631,0.2
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_low,Product (-M)RA · low first,0.002,50000,500,100,0.2,True,,84,0.84,0.7241379310344828,0.7490909090909089,0.7308192057817245,0.2
CIFAR100,ResNet18BN,sea-willow_tree,411,beta0,GRAFT (\beta=0),0.005,50000,500,250,0.5,True,,185,0.74,0.5873015873015873,0.2274264868237892,0.056197617319926445,0.5
CIFAR100,ResNet18BN,sea-willow_tree,411,beta1,GRAFT+ (\beta=1),0.005,50000,500,250,0.5,True,,202,0.808,0.6778523489932886,0.6351235059760956,0.5322836227417493,0.5
CIFAR100,ResNet18BN,sea-willow_tree,411,A,Backbone alignment A,0.005,50000,500,250,0.5,True,,248,0.992,0.9841269841269841,0.9989900638410213,0.9989749265688985,0.5
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_high,Product (-M)RA · high first,0.005,50000,500,250,0.5,True,,16,0.064,0.03305785123966942,-0.903336437382998,-0.9821515487242276,0.5
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_low,Product (-M)RA · low first,0.005,50000,500,250,0.5,True,,234,0.936,0.8796992481203008,0.903336437382998,0.9019492764134207,0.5
CIFAR100,ResNet18BN,sea-willow_tree,411,beta0,GRAFT (\beta=0),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.6517083028332112,0.6517083028332112,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,beta1,GRAFT+ (\beta=1),0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.8362499369997479,0.8362499369997479,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,A,Backbone alignment A,0.01,50000,500,500,1.0,True,,500,1.0,1.0,0.9998104232280459,0.9998104232280459,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,product_neg_MRA_high,Product (-M)RA · high first,0.01,50000,500,500,1.0,True,,500,1.0,1.0,-0.9787256183918887,-0.9787256183918887,1.0
