dataset,model,class_pair,target_idx,poison_rho,train_set_size,candidate_count,m,candidate_fraction,budget_valid,invalid_reason,hybrid_scale,method_left,method_right,intersection,overlap_fraction,jaccard
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,exact,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,hybrid,graft,179,0.716,0.557632398753894
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,hybrid,graft_plus,189,0.756,0.6077170418006431
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,hybrid,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,graft,graft_plus,225,0.9,0.8181818181818182
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,graft,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,graft_plus,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.005,50000,500,250,0.5,True,,standardized,random,random,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,exact,hybrid,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,exact,graft,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,exact,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,exact,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,hybrid,graft,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,hybrid,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,hybrid,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,graft,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,graft,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,graft_plus,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.01,50000,500,500,1.0,True,,standardized,random,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,exact,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft_plus,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft_plus,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,random,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,exact,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft_plus,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft_plus,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,6836,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,random,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,exact,hybrid,31,0.62,0.4492753623188406
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,exact,graft,21,0.42,0.26582278481012656
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,exact,graft_plus,35,0.7,0.5384615384615384
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,exact,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,hybrid,graft,32,0.64,0.47058823529411764
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,hybrid,graft_plus,41,0.82,0.6949152542372882
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,hybrid,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,graft,graft_plus,35,0.7,0.5384615384615384
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,graft,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,graft_plus,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,579,0.001,50000,500,50,0.1,True,,standardized,random,random,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,exact,hybrid,69,0.69,0.5267175572519084
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,exact,graft,44,0.44,0.28205128205128205
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,exact,graft_plus,70,0.7,0.5384615384615384
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,exact,random,20.0,0.2,0.1111111111111111
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,hybrid,hybrid,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,hybrid,graft,61,0.61,0.43884892086330934
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,hybrid,graft_plus,81,0.81,0.680672268907563
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,hybrid,random,20.0,0.2,0.1111111111111111
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,graft,graft,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,graft,graft_plus,74,0.74,0.5873015873015873
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,graft,random,20.0,0.2,0.1111111111111111
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,graft_plus,graft_plus,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,graft_plus,random,20.0,0.2,0.1111111111111111
CIFAR100,ResNet18BN,sea-willow_tree,579,0.002,50000,500,100,0.2,True,,standardized,random,random,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,exact,exact,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,exact,hybrid,193,0.772,0.6286644951140065
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,exact,graft,188,0.752,0.6025641025641025
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,exact,graft_plus,206,0.824,0.7006802721088435
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,exact,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,hybrid,hybrid,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,hybrid,graft,187,0.748,0.597444089456869
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,hybrid,graft_plus,194,0.776,0.6339869281045751
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,hybrid,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,graft,graft,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,graft,graft_plus,228,0.912,0.8382352941176471
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,graft,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,graft_plus,graft_plus,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,graft_plus,random,125.0,0.5,0.3333333333333333
CIFAR100,ResNet18BN,sea-willow_tree,579,0.005,50000,500,250,0.5,True,,standardized,random,random,250.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,exact,exact,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,exact,hybrid,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,exact,graft,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,exact,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,exact,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,hybrid,hybrid,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,hybrid,graft,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,hybrid,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,hybrid,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,graft,graft,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,graft,graft_plus,500,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,graft,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,graft_plus,graft_plus,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,graft_plus,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.01,50000,500,500,1.0,True,,standardized,random,random,500.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,exact,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,exact,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,hybrid,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft_plus,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,graft_plus,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.02,50000,500,1000,2.0,False,m=1000 exceeds candidate pool N=500,standardized,random,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,exact,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,exact,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,hybrid,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,hybrid,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,graft,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft_plus,graft_plus,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,graft_plus,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,579,0.04,50000,500,2000,4.0,False,m=2000 exceeds candidate pool N=500,standardized,random,random,nan,nan,nan
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,exact,exact,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,exact,hybrid,26,0.52,0.35135135135135137
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,exact,graft,12,0.24,0.13636363636363635
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,exact,graft_plus,28,0.56,0.3888888888888889
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,exact,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,hybrid,hybrid,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,hybrid,graft,24,0.48,0.3157894736842105
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,hybrid,graft_plus,38,0.76,0.6129032258064516
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,hybrid,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,graft,graft,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,graft,graft_plus,34,0.68,0.5151515151515151
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,graft,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,graft_plus,graft_plus,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,graft_plus,random,5.0,0.1,0.05263157894736842
CIFAR100,ResNet18BN,sea-willow_tree,411,0.001,50000,500,50,0.1,True,,standardized,random,random,50.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.002,50000,500,100,0.2,True,,standardized,exact,exact,100.0,1.0,1.0
CIFAR100,ResNet18BN,sea-willow_tree,411,0.002,50000,500,100,0.2,True,,standardized,exact,hybrid,61,0.61,0.43884892086330934
